,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
39,2025-06-30,2823629.083741376,2723497.3190417467,3173355.9310817677,2623418.309346617,3044095.4122506655,117267.52455099837,65010.209741592844,174382.864289848,117267.52455099837,65010.209741592844,174382.864289848,0.0,0.0,0.0,2940896.6082923748
40,2025-07-31,2839118.707443406,2386758.3306871583,2864027.370638416,2616205.949063705,3077961.8700939566,-221382.18819619014,-286908.0443069761,-157457.61428857202,-221382.18819619014,-286908.0443069761,-157457.61428857202,0.0,0.0,0.0,2617736.5192472157
41,2025-08-31,2854608.331145436,2305897.9098007097,2808724.819390117,2610987.046092625,3119332.2906447058,-299289.2185138428,-360094.37160839245,-234303.65473841978,-299289.2185138428,-360094.37160839245,-234303.65473841978,0.0,0.0,0.0,2555319.1126315934
42,2025-09-30,2869598.2895667553,2415460.2381567187,3129853.37188072,2605539.9665708323,3158254.406089941,-94665.37873816099,-228266.3845377513,41441.00464464342,-94665.37873816099,-228266.3845377513,41441.00464464342,0.0,0.0,0.0,2774932.910828594
43,2025-10-31,2885087.9132687855,2850250.97357793,3540784.6250603255,2594461.771280463,3201074.1701772297,308500.2569123603,184007.41498707884,423509.4375880948,308500.2569123603,184007.41498707884,423509.4375880948,0.0,0.0,0.0,3193588.170181146
44,2025-11-30,2900077.8716901042,2374250.11388084,3084922.499053654,2586361.6924207266,3244972.9556974056,-180928.86562853615,-283783.556837822,-63195.95503871211,-180928.86562853615,-283783.556837822,-63195.95503871211,0.0,0.0,0.0,2719149.006061568
45,2025-12-31,2915567.4953921344,2539101.7633922985,3290988.372236501,2581314.7335851365,3293121.558110628,10576.680779469729,-122832.77244351713,161336.58472300507,10576.680779469729,-122832.77244351713,161336.58472300507,0.0,0.0,0.0,2926144.176171604
46,2026-01-31,2931057.119094164,2461610.9553201958,3322757.2933091833,2564647.5685529653,3334091.3307805224,-38524.5225328659,-184276.81527645193,92790.18228249635,-38524.5225328659,-184276.81527645193,92790.18228249635,0.0,0.0,0.0,2892532.5965612982
47,2026-02-28,2945047.7469540625,2364428.8344914243,3235040.1992158755,2546522.960214611,3373558.0715007423,-157089.21366143881,-229497.60698595925,-95047.2627324121,-157089.21366143881,-229497.60698595925,-95047.2627324121,0.0,0.0,0.0,2787958.5332926237
48,2026-03-31,2960537.370656092,2747335.320830792,3661023.487368584,2531801.6372446287,3421837.274590644,243644.91957115094,181448.1415016031,303668.49864617095,243644.91957115094,181448.1415016031,303668.49864617095,0.0,0.0,0.0,3204182.290227243
49,2026-04-30,2975527.3290774114,2664096.3642977076,3625057.4459557678,2519184.3184428765,3459332.783721567,156216.39557827642,106655.87938260172,210646.11027468782,156216.39557827642,106655.87938260172,210646.11027468782,0.0,0.0,0.0,3131743.724655688
50,2026-05-31,2991016.9527794416,2713049.531205589,3750716.5154854585,2494552.1161311977,3509153.6350546787,230259.38099169216,173470.39051947556,290865.3405419766,230259.38099169216,173470.39051947556,290865.3405419766,0.0,0.0,0.0,3221276.333771134
51,2026-06-30,3006006.911200761,2584706.3753525554,3690631.7768417285,2489111.8297200277,3556279.233200014,123525.82162149089,75518.21970250327,175948.5273067531,123525.82162149089,75518.21970250327,175948.5273067531,0.0,0.0,0.0,3129532.732822252
