,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
64,2027-07-31,3140307.364872422,1925012.9407463486,4026501.8405598947,2088671.323983004,4182048.0328587517,-154338.82875874583,-233245.10037887644,-72710.88124348626,-154338.82875874583,-233245.10037887644,-72710.88124348626,0.0,0.0,0.0,2985968.536113676
65,2027-08-31,3154171.1701671164,1887644.6751985827,4101285.6030664667,2058366.0318384578,4227886.140803772,-185140.28621642382,-270261.5573932399,-105264.60553636245,-185140.28621642382,-270261.5573932399,-105264.60553636245,0.0,0.0,0.0,2969030.8839506926
66,2027-09-30,3167587.755936176,1713187.3295942624,3970059.9639343694,2038885.658017996,4286345.809801171,-339488.86355622456,-415083.2169146504,-258561.07220345875,-339488.86355622456,-415083.2169146504,-258561.07220345875,0.0,0.0,0.0,2828098.8923799517
67,2027-10-31,3181451.5612308704,2192670.9334813813,4538945.535938788,2022527.4976739,4341758.607281531,185669.90236935444,95997.08953915624,271643.0432853416,185669.90236935444,95997.08953915624,271643.0432853416,0.0,0.0,0.0,3367121.463600225
68,2027-11-30,3194868.1469999296,2053014.2266257692,4490614.760131935,1985806.8441545747,4398532.386841692,68693.56670950205,-38397.77277222034,183388.7461986343,68693.56670950205,-38397.77277222034,183388.7461986343,0.0,0.0,0.0,3263561.7137094317
69,2027-12-31,3208731.952294624,2002972.977704027,4553679.384845285,1967745.7177540213,4458941.127531886,71430.74385128616,-4644.292123634423,156843.0245596959,71430.74385128616,-4644.292123634423,156843.0245596959,0.0,0.0,0.0,3280162.6961459103
70,2028-01-31,3222595.7575893193,1793009.1518119716,4409491.512514537,1944911.880617935,4516512.487243316,-139110.91497414774,-194111.75906016742,-77413.4983022898,-139110.91497414774,-194111.75906016742,-77413.4983022898,0.0,0.0,0.0,3083484.8426151713
71,2028-02-29,3235565.1238327427,1754681.7350141567,4465489.800485379,1908556.1825403369,4572225.183091831,-130247.51958120428,-211837.68642087677,-51865.895989488636,-130247.51958120428,-211837.68642087677,-51865.895989488636,0.0,0.0,0.0,3105317.6042515384
72,2028-03-31,3249428.929127438,2115654.5863699573,4901960.558476388,1868942.2526480015,4629080.690779757,250685.9939051505,163538.31931452025,331845.12223065505,250685.9939051505,163538.31931452025,331845.12223065505,0.0,0.0,0.0,3500114.9230325883
73,2028-04-30,3262845.514896497,1957117.9635132854,4908492.040785482,1826676.7857194091,4708867.516712078,165601.20173787174,84220.71346514157,254890.54348892995,165601.20173787174,84220.71346514157,254890.54348892995,0.0,0.0,0.0,3428446.716634369
